id	title	author	date	a	b	c	d
70825	The hermit of Snowden: or Memoirs of Albert and Lavinia. Taken from a faithful copy of the original manuscript, which was found in the hermitage, by the late Rev. Dr. L---- and Mr. ----, in the year 17**.	Ryves, Elizabeth,	1790	['First-person']		['Poems']	
70976	The devil upon two sticks in England: being a continuation of Le Diable Boiteux of Le Sage. The third edition. Vol I.	Combe, William,	1791	['Third-person']			
76725	Arnold Zulig: a Swiss story. By the author of Constance, Pharos, and Argus.	Mathews, Charles,	1790	['Third-person']			
87351	Memoirs of a Scots heiress: addressed to the right honourable Lady Catherine ******. By the author of Constance, &c. Volume I.	Mathews, Charles,	1791	['First-person']	['Letters']		
87388	A sentimental journey through France and Italy, by Mr. Yorick. In two volumes.	Sterne, Laurence.	1790	['First-person']			
87406	Historic tales. A novel.		1790	['Third-person']	['Letters']		
87427	The school of virtue, a novel, on a new plan. To which is added, the fair solitary; or, the female hermit, a novel. From the French of the Marchioness de Lambert.	Gentleman of the Temple.	1790	['Third-person', 'First-person']			
87543	Ela, or the delusions of the heart. A tale, founded on facts. To which is added, Henry and Emma: a poem. By Mathew Prior, Esq. And the deserted village. By Dr. Goldsmith.	Burke,	1790	['Letters']		['Poems']	
88231	The history of Miss Meredith: a novel. Dedicated by permission, to the most noble the Marchioness of Salisbury. By Mrs. Parsons. The third edition.	Parsons,	1791	['Epistolary']	['First-person']		
88558	Radzivil, a romance. Translated from the Russ of the celebrated M. Wocklow. In three volumes.	Radcliffe, Mary-Anne.	1790	['First-person']	['Epistolary']		
88709	The man of feeling.	Mackenzie, Henry,	1791	['Third-person']	['First-person']	['Poems']	
88716	The fate of Velina de Guidova. A novel. In three volumes. Vol I.	Radcliffe, Mary-Anne.	1790	['Epistolary']	['First-person']		
89527	The man of feeling.	Mackenzie, Henry,	1791	['Third-person']	['First-person']	['Poems']	
983422	The devil upon two sticks in England: being a continuation of Le Diable Boiteux of Le Sage. Vol. I.	Combe, William,	1790	['Third-person']	['Letters']		
984504	Memoirs of the Bloomsgrove family. In a series of letters to a respectable citizen of Philadelphia. Containing sentiments on a mode of domestic education, suited to the present state of society, government, and manners, in the United States of America: and on the dignity and importance of the female character. Interspersed with a variety of interesting anecdotes. By Enos Hitchcock, D. D. Vol. I.	Hitchcock, Enos,	1790	['Epistolary']	['Third-person']	['Poems']	['v.2 is almost totally different in form from v.1; v.2 includes many letters from people other than the author, many footnotes, and poems']
988725	Poor Jack, or the true and authentic life and adventures of Lieutenent John Trueman; including the story of his friend, Christopher Horam, the Indian governor.		1790	['First Person']	['Letters']		['Song, p.96-97']
995147	The maid of Kent. Vol. I.		1790	['First-person']	['Letters']		["Each chapter is a like a single journal entry; on the whole, it's similar to a memoir divided chronologically by event or by subject."]
105265	The history of Nourjahad. By the editor of Sidney Bidulph. A new edition.	Sheridan, Frances Chamberlaine,	1792	['Third-person']			
105341	Elvina; a novel. In two volumes. Vol. I.		1792	['Epistolary']	['First-person']		
105347	Anna St. Ives: a novel. By Thomas Holcroft. Volume I.	Holcroft, Thomas,	1792	['Epistolary']	['First-person']	['Poems']	
105778	Celestina. A novel. In three volumes. by Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['Third-person']	['letters']	['poems']	
105799	The romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	['Third-person']	['First-person']	['Poems']	
106235	The female Werter. A novel. Translated from the French of M. Perrin. Vol. II.	Perrin, Pierre,	1792	['Epistolary']	['First-person', 'Third-person']	['Poems']	
106419	The Duchess of York: an English story. In two volumes. Vol. I.		1791	['Third-person']	['Epistolary', 'First-person']		
106708	Illicit love: a novel. By Mrs. Morris, author of the rival brothers, a Novel; poems, &c. In two volumes. Vol. I.	Morris,	1791	['Epistolary']	['First-person']		
107684	A simple story. In two volumes. By Mrs. Inchbald. Vol. II.	Inchbald,	1791	['Third-person']			
107693	Hermione: or, the orphan sisters. A novel. In two volumes. Vol. I.	Lennox, Charlotte,	1791	['Epistolary']	['First-person']		
107716	The fair impostor. A novel. Vol I.		1792	['Epistolary']	['First-person']	['Poems']	
107757	Man as he is. A novel. In four volumes. Volume I.	Bage, Robert,	1792	['Third-person']	['Letters']		
107759	Mentoria; or the young lady's friend: By Mrs. Rowson, author of Victoria, &c. &c.	Rowson,	1791	['Epistolary']	['First-person', 'Third-person']	['Poems']	
167109	The school for widows. A novel. In three volumes. By Clara Reeve, author of The Old English Baron, &c &c. Volume the first.	Reeve, Clara,	1791	['Epistolary']	['First-person']		
167109	The school for widows. A novel. In three volumes. By Clara Reeve, author of The Old English Baron, &c &c. Volume the first.	Reeve, Clara,	1791	['Epistolary']	['First-person']		
167109	The school for widows. A novel. In three volumes. By Clara Reeve, author of The old English baron, &c. &c. Volume the first.	Reeve, Clara,	1791	['Epistolary']		['Poems']	
1982221	Flights of Inflatus; or, the sallies, stories, and adventures of a wild-goose philosopher. By the author of the Trifler. In two volumes. Vol. I.	Man, Henry,	1791	['First-person']	['Third-person']		
418993	The Castle of Otranto, a gothic story. Translated by William Marshal, Gent. From the original Italian of Onuphrio Muralto, canon of the Church of St. Nicholas at Otranto.	Walpole, Horace,	1791	['Third-person']			
4324025	The history of little Grandison. By M. Berquin, author of The Children's Friend.	Cambon,	1791	['Epistolary']	['First-person', 'Dramatic dialogue']		
52916	Vancenza; or, the dangers of credulity. In two volumes. By Mrs. M. Robinson, authoress of the poems of Laura Maria, Ainsi va le monde, &c. &c. Volume I.	Robinson, Mary,	1792	['Third-person']	['First-person']	['Poems']	
6436279	Frederick and Alicia; or, the sorrows of love. A novel, in two volumes. Containing the character of an honourable gentleman, too well known by the nobility, and others. By the author of Lord Winworth, and several approved of publications. Vol. I.	Author of Lord Winworth.	1791	['Epistolary']	['First-person']		
73042	The castles of Athlin and Dunbayne. A highland story.	Radcliffe, Ann Ward,	1792	['Third-person']		['Poems']	['Song on p.62-63']
73360	The foresters, an American tale: being a sequel to the history of John Bull the clothier. In a series of letters to a friend.	Belknap, Jeremy,	1792	['Epistolary']	['Third-person.']	['Theatrical dialogue']	
85788	Arabian tales: or, a continuation of the Arabian nights entertainments. Consisting of stories related by the Sultana of the Indies, to divert her husband from the performance of a rash vow; exhibiting a most intersting view of the religion, laws, manners, customs, arts, and literature, of the nations of the east; and affording a rich fund of the most pleasing amusement, which fictitious writings can supply. In four volumes. Newly translated from the original Arabic into French, By Dom Chavis, a native Arab, and M. Cazotte, member of the academy of Dijon. And translated from the French into English by Robert Heron. Vol. I.		1792	['Third-person']			
86522	Anecdotes of the Delborough family. A novel. In five volumes. Vol. I. By Mrs. Gunning.	Gunning,	1792	['Third-person']	['Letters', 'First-person']	['Poems']	
86529	The fool of quality; or, the history of Henry Earl of Moreland. In five volumes. By Mr Brooke. Vol. I.	Brooke, Henry,	1792	['First-person', 'Letters']		['Theatrical dialogue', 'Poems']	
87752	The romance of the forest: interspersed with some pieces of poetry. In three volumes. Vol. I. The third edition. By Ann Radcliffe, author of "A Sicilian romance," &c.	Radcliffe, Ann Ward,	1792	['Third-person']		['Poems']	
88231	The history of Miss Meredith: A novel. Dedicated, by permission, to the most noble the Marchioness of Salisbury. By Mrs. Parsons.	Parsons,	1791	['Epistolary']	['First-person']		
88239	The rock of Modrec; or, The legend of Sir Eltram: an ethical romance. Translated from an ancient British manuscript. Lately discovered among the ruins of an abbey in North Wales.		1792	['Third-person']		['Poems']	['Narrative seems to address reader at some points. Transcription; "Beware, oh young pupil of virtue!"']
88746	Tales, translated from the French of M. Marmontel. Consisting of Tales of an evening, and The honest Breton. Vol. I.	Marmontel, Jean François,	1792	['First-person']	['Third-person']		
88976	Lady Jane Grey: An historical tale. In two volumes. Vol. I.		1791	['Epistolary']	['First-person']		
89379	The recess; or, a tale of other times. By the author of the Chapter of accidents. Vol. I.	Lee, Sophia,	1792	['Epistolary']		['Poems']	
989749	The works of Laurence Sterne. Complete in eight volumes. Containing, I. Tristram Shandy, and the political romance. II. Sentimental Journey, with the continuation. III. The Koran....IV. Letters....V. Sermons. With an account of the life and writings of the author. Volume the first.	Sterne, Laurence,	1790	['Epistolary']	['Third-person']	['Poems']	
9910103893503681	The Farmer's Daughter, of Essex. Being a history of the life and sufferings of Miss Clarisa Dalton. By William Penn.	Penn, James,	1793	['First-person']			
105292	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte Turner,	1792	['Epistolary']		['Poems']	
105292	Desmond. A novel, in three volumes. By Charlotte Smith. Volume I.	Smith, Charlotte Turner,	1792	['Epistolary']		['Poems']	
105332	Solyman and Fatima; or, the sceptic convinced. An eastern tale. By T. Wright.	Wright, T.,	1792	['Third-person']		['Poems']	
105343	Frederica Risberg, a German story, in two volumes. Vol. I.		1793	['Epistolary']			
105345	Memoirs of Mary, a novel. By Mrs. Gunning. In five volumes. Vol. I.	Gunning,	1793	['First-person']	['Epistolary']	['Poems']	
105349	The doubtful marriage. A narrative drawn from characters in real life.	Hutchinson, William,	1793	['Epistolary']	['First-person']		
105356	The noble enthusiast; a modern romance: in three volumes. Vol. I.		1792	['Third-person']		['Poems']	
