id	title	author	date	type	transcription	notes	position	vol
105882	Young Grandison. A series of letters from young persons to their friends. Translated from the Dutch of Madame de Cambon. With alterations and improvements. In two volumes. Vol. I.	Wollstonecraft, Mary,	1790	['Other']	['Supplement.']	['"Charles Grandison still continues to improve his understanding, and practices those virtues which so eminently distinguished him and his father; and in the course of time he had the pleasure of calling his friend William brother."', 'The editor expresses the hope that the book will "excite an emulation in the minds of my young readers."']	['Back']	['v.2']
106440	The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams. Written in imitation of the manner of Cervantes, author of Don Quixote. By Henry Fielding, Esq. In two volumes. Vol I.	Fielding, Henry,	1791	['Footnotes']		['Each footnote is offset by an asterisk.', 'Transcription of first sentence of footnote on pg.21 of v.2: "The author hath by some been represented to have made a blunder here: for Adams had indeed shewn some learning (say they) perhaps, all the author had: but the gentleman hath shewn none, unless his approbation of Mr. Adams be such, but surely it would be preposterous in him to call it so."', 'Transcription of footnote on pg.52 of v.2: "Whoever the reader pleases."', 'Transcription of footnote on pg.78 of v.2: "All hounds that will hunt fox or other vermin, will hunt a piece of rusty bacon trailed on the ground."', 'Transcription of footnote on pg.145 of v.2: "Meaning perhaps ideas.', 'Transcription of footnote on pg.166 of v.2: "Lest this should appear unnatural to some readers, we think proper to acquaint them, that it is taken verbatim from very polite conversation.']	['Middle']	['v.2']
106825	The vale of felicity, or, sylvan happiness: pourtrayed in a series of letters, moral and entertaining. By a lady. In two volumes. Vol. I.	Lady.	1791	['Advertisement']	['Advertisement.']	['"The following letters contain the genuine correspondence of several amiable ladies, describing the happiness of a country life, and the heartfelt pleasures of real friendship; that they pourtray in lively colours the tranquil felicity of sylvan retirement, must be acknowledged by every reader, while they hold out and inculcate the most pleasing sentiments of morality, particularly addrest to the British Fair."']	['Front']	['v.1']
1718855	The castle of Otranto, a gothic story: Translated by William Marshall, Esq. From the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas, at Otranto, embellished with superb engravings.	Walpole, Horace,	1790	['Preface']	['Preface to the second edition.']	['Transcription of first sentence: "The favourable manner in which this little piece has been received by the public, calls upon the author to explain the grounds on which he composed it."', 'Begins in third person, as an introduction for the purpose of the preface, and then abruptly switches to the first person of the author.', "Explains the author's use of a pseudonym.", 'Incorporates long quotes from Voltaire in French, as well as quotes from Shakespeare.', 'Running title reads "preface."', 'Continues the page count of the preface to the first edition, also using Roman numerals. The text of the novel then picks up the page count using Arabic numbers.']	['Front']	
245174	The hermit: Or, the unparalleled sufferings and surprizing adventures, of Philip Quarll, an Englishman: Who was discovered by Mr. Dorrington, a Bristol merchant, upon an uninhabited island, in the South-sea; where he lived above fifty years, without any human assistance. Containing I. His Conference with those who found him out; to whom he recites the most material circumstances of his life; as, that he was born in the parish of St. Giles, educated by the charitable contribution of a lady, and put 'prentice to a locksmith. II. How he left his master, and took up with a notorious house-breaker, who was hanged; how, after his escape, he went to sea a cabin-boy, married a famous whore, listed himself a common soldier, turned a singing-master, and married three wives, for which he was tried and condemned, at the Baily. III. How he was pardoned by K. Charles II. turned merchant, and was shipwrecked on a desolate island on the coast of Mexico. With a curious frontispiece.	Longueville, Peter,	1790	['Poem']	["On the hermit's solitude."]	['"Behold a man in his first class of years,---When youthless sports made way for growing cares,---The chequer\'d fortunes of a manly age,---Busies reflecting sense with thoughts more sage:---Various affairs will case a world of woes:---Then, in the fall of life, how sweet\'s repose!"']	['Front']	
313832	Zeluco. Various views of human nature, taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John,	1790	['Footnotes']		['Transcription of footnote marked by an asterisk on pg.148: "A part of the Highland dress which serves instead of breeches."', 'Transcription of footnote marked by a cross on pg.148:"The Highland broad sword."', 'Transcription of footnote marked by an asterisk on pg.218: "Nigg-nyes, or bawbles."', 'Transcription of footnote marked by an asterisk on pg.224: "Cheerful."', 'Transcription of footnote marked by an asterisk on pg.225: "Thrown away."', 'Transcription of footnote marked by an asterisk on pg.227: "Without."', 'Transcription of footnote marked by an asterisk on pg.380: "The Author has been informed that this distinction between the effect of audible and of visible objects, has been criticised as unnatural."', 'Transcription of footnote marked by an asterisk on pg.435: "Mason."', 'Transcription of footnote marked by an asterisk on pg.493: "Wale, or choice."']	['Middle']	['v.2']
3167542	The pleasing companion, a collection of fairy tales, calculated to improve the heart; the whole forming a system of moral precepts and examples, for the conduct of youth through life: containing Princess Hebe & Anguiletta, Graciosa and Percinet, Story of Finetta, Princess of Carpilona, Story of the white cat, Yellow dwarf, Pidgeon and dove, Young and handsome, Ornamented with elegant cuts. [note: following "youth through life" all commas were added by the cataloger for ease of reading]		1790	['Preface']	['Preface.']	['First line transcription: "An early foundation for Virtue is, beyond all contradiction, a duty incumbent both on the parent and guardian; whose chief aim should be to sew those seeds which length of time cannot eradicate; and the most effectual way is that of painting virtue arrayed in all her beauties, and vice as she really is--hateful; at the same time shewing the pleasures which result from the former, and the various ills which are the constant attendants on the latter."', "Written by the publisher to the parents of the book's intended audience of children."]	['Front']	
3841863	The blind child, or anecdotes of the Wyndham family. Written for the use of young people, by a lady.	Pinchard, Elizabeth Sibthorpe.	1791	['Footnote']		['Offset by an asterisk.', 'Transcription: "See on a subject similar to this, the admirable story of Mr. Wentworth, No.57 of the Mirror, (a periodical Paper) very deserving of attention."', 'Located on pg.58.']	['Middle']	
59599	Dinarbas; a tale: being a continuation of Rasselas, Prince of Abissinia.	Knight, Ellis Cornelia,	1790	['Errata']	['Errata.']	['Transcription of first row: "P. 2. 1. S. for have read formerly."', 'Located on the same page as the last page (xii) of the table of contents.']	['Front']	
70825	The hermit of Snowden: or Memoirs of Albert and Lavinia. Taken from a faithful copy of the original manuscript, which was found in the hermitage, by the late Rev. Dr. L---- and Mr. ----, in the year 17**.	Ryves, Elizabeth,	1790	['Introduction']	['Introduction.']	['Transcription: "In the summer of 17**, two gentlemen, well known in the literary world, made an excursion into Wales, not merely to view the country and those monuments of Druidical superstition which have been so frequently examined and described, but to visit the villages in the neighborhood of every place which is supposed to have been a seat of the Druids, and where they thought it probable the peasants might retain many traditions and customs which would throw light upon the imperfect account transmitted to us of their religious rites and ceremonies, and explain some points in the history of those early ages, which are at present exceedingly obscure."', 'Truth claim present. Book said to be published from the manuscript found in the cave of the hermit of Snowden.', 'The introduction is not attributed to an author. It is written in third-person.']	['Middle']	
70976	The devil upon two sticks in England: being a continuation of Le Diable Boiteux of Le Sage. The third edition. Vol I.	Combe, William,	1791	['Preface']	['Preface.']	['"I have not only adopted the machinery of Le Sage, to present the manners of the present times, but have also taken the liberty to make this work a regular Continuation of the Diable Boiteux of that admirable writer."', '"It has been my intention to paint, as he had done, though with a far inferior pencil, after living nature; and to give my pictures the advantage of a just resemblance, rather than the attractive colourings of imagination."', '"I shall only add, that, if the public should condescend to be pleased with these volumes, there are three or four more at their service.']	['Front']	['v.1']
