id	author name	author dates	author transcribed	title catalog	title full	title half	title series	vols	edition transcribed	edition controlled	pub date	pub date transcribed	pub location	pub	pub transcribed	printer	bookseller	pub notes	format	illustrations	pub cataloger notes	para:preface	para:dedication	para:advertisement	para:to the reader	para:intro	para:note	para:other	para:footnotes	epigraph source transcribed	narrative form primary	narrative form secondary	subscriber list	inscription	marginalia	author claim	author claim type	author gender claim	author gender	advertisement genres	title words:other works	title words:singular nouns	title words:place names	holding institution	cataloger initials	cataloger institution
106006	Gibbes, Phoebe		by Mrs. P. Gibbes, author of the History of Lady Louisa Stroud.	The niece, or The history of Sukey Thornby : a novel, in three volumes / by Mrs. P. Gibbes, author of the History of Lady Louisa Stroud.	The niece; or the history of Sukey Thornby. A novel. In three volumes. Vol. I. By Mrs. P. Gibbes, author of the history of Lady Louisa Stroud.			3			1788	1788	London	['F. Noble']	Printed for F. Noble, at his circulating library, No. 324, Holborn				Duodecimo		['Advertisements: v. 1, final page; v. 3, [5] p. at end.']	""It is very unusual to prefix any kind of introduction to works of this sort; but I must beg leave to observe, that this novel, being written on a plan entirely new, (to avoid the many repetitions of 'said he,' and 'said she,' which so frequently grate the ear) I have thrown the several incidents by way of dialogue, and it would not be of any impropriety if it were called 'a dramatic novel.'"						true		['']	['Dramatic dialogue']	['Third-person']		true		Author (text)	Proper name	Female	Female	['Fiction']	['The history of Lady Stroud']	['Niece', 'History', 'Novel', 'Volume', 'Mrs.', 'Author']		University of Pennsylvania	KDF	Haverford College
106010	Johnson	1730-1810.	by the author of Francis, the philanthropist : in three volumes.	Juliana : a novel / by the author of Francis, the philanthropist : in three volumes.	Juliana. A novel, by the author of Francis, the philanthropist. In three volumes. Vol. I.			3			1786	1786	London	['Lane, William']	Printed for William Lane, Leadenhall-street.				Duodecimo		['Published anonymously.  Attributed to Mrs. Johnson by a Minerva Library catalogue of 1814.  Cf. BM.']		""Madam, that virtue, in a private station, is a theme for praise, will be as readily allowed, as that the exercise of it, in a public one, is a subject of admiration; when both unite, the example should be help up to applause and emulation, and concealment is equally unjust and impolitic."							['']	['Epistolary']					Author (text)	Reference to other works	Indeterminate	Female	['Fiction']	['Francis, the philanthropist']	['Novel', 'Author', 'Volume']		PU	KDF	Haverford College
106014-1	Lee, Sophia	1750-1824.	by the author of the Chapter of accidents.	The recess, or A tale of other times / by the author of the Chapter of accidents.	The Recess; or, a tale of other times. By the author of the Chapter of Accidents. The third edition, corrected. Vol. I.	The Recess; or, a tale of other times.		3	The third edition, corrected.		1787	1787	London	['Cadell, Thomas']	Printed for T. Cadell, in the Strand. 				Duodecimo		['Dedication signed: Sophia Lee.']		Begins: ""Sir, I should but affront a heart which finds its first pleasure in obliging, by asking a formal permission to publish its merits, which alone could induce me to surprise you with this address."" Signed: ""Sir, your highly obliged, humblr servant. Sophia Lee. Bath."	Begins: ""Not being permitted to publish the means which enriched me with the manuscript from whence the following tale is extracted, its simplicity alone can authenticate it.---I make no apology for altering the language to that of the present age, since the obsolete style of the author would be frequently unintelligible."" "						['']	['First-person']	['Letters']		true	true	Author (text)	Reference to other works	Indeterminate	Female	['Fiction']		['Recess', 'Tale', 'Time', 'Author', 'Chapter', 'Accident', 'Edition']		PU	BTA	University of Pennsylvania
106014-2	Lee, Sophia	1750-1824.	by the author of the Chapter of accidents.	The recess, or A tale of other times / by the author of the Chapter of accidents.	The recess; or, a tale of other times. By the author of The chapter of accidents. The third edition, corrected. Vol. I.	The recess; or, a tale of other times.		3	The third edition, corrected.		1787	1787	London	['Cadell, Thomas']	Printed for T. Cadell, in the Strand.				Duodecimo		['Dedication signed: Sophia Lee.']		Begins: ""Sir, I should but affront a heart which finds its first pleasure in obliging, by asking a formal permission to publish its merits, which alone could induce me to surprise you with this address."	Begins: ""Not being permitted to publish the means whihc enriched me with the manuscript from whence the following tale is extracted, its simplicity alone can authenticate it."						['']	['First-person']			true	true	Author (text)	Reference to other works	Indeterminate	Female	['Fiction']	['The chapter of accidents']	['Recess', 'Tale', 'Time', 'Author', 'Edition', 'Volume']		University of Pennsylvania	CEM	Williams College
106016	Mackenzie, Anna Maria		by the author of the Gamesters, &c. : in three volumes.	Retribution : a novel / by the author of the Gamesters, &c. : in three volumes.	Retribution: a novel. By the author of the Gamesters, &c. In three volumes. Vol. I.	Retribution: a novel.		3			1788	1788	London	['G.G.J. and J. Robinson', 'Robinson, John', 'Robinson, James', 'Robinson, George', 'Robinson, George']	Printed for G.G.J. and J. Robinson, Pater-Noster Row.				Octavo		['The Gamesters: a novel, was written by Anna Maria Mackenzie.  Cf. BM.']							true		['', 'Pope.']	['Third-person']	['First-person']			true	Author (text)	Reference to other works	Indeterminate	Female		['Gmesters']	['Retribution', 'Novel', 'Author', 'Volume']		PU	BTA	University of Pennsylvania
106033	Burney, Fanny	1752-1840.	By the author of Evelina.	Cecilia; or, Memoirs of an heiress. By the author of Evelina.	Cecilia, or memoirs of an heiress. By the author of Evelina. The fourth edition. In five volumes. Vol. I.			5	The fourth edition.		1784	1784	London	['T. Payne and Son', 'Burney, Fanny', 'Payne, Thomas', 'Payne, Thomas', 'Cadell, Thomas']	Printed for T. Payne and son at the Mews-gate, and T. Cadell in the Strand.				Duodecimo		['Cf. English novel, 1770-1829, 1782:15 notes for reference to this work.']			Begins: ""The indulgence shewn by the public to Evelina, which, unpatronized, unaided, and unowned, past through four editions in one year, has encouraged its author to risk this second attempt."" Dated: ""July. 1782."						['']	['Third-person']	['Letters']		true	true	Author (text)	Reference to other works	Indeterminate	Female		['Evelina']	['Memoir', 'Heiress', 'Author', 'Edition', 'Volume']		University of Pennsylvania	YDS	Swarthmore College
106298	Brooke, Frances	1724?-1789.	by the translator of Lady Catesby letters.	The history of Lady Julia Mandeville : in two volumes / by the translator of Lady Catesby letters.	The history of Lady Julia Mandeville. In two volumes. By the translator of Lady Catesby's Letters. A new edition. Vol. I.			2	A new edition		1788	1788	London	['Dodsley, James']	Printed for J. Dodsley, in Pall-Mall				Duodecimo		['An epistolary novel.']									['']	['Epistolary']					Author (text)	Reference to other works	Indeterminate	Female	['Fiction']	["Lady Catesby's Letters"]	['History', 'Lady', 'Volume', 'Translator', 'Edition']		PU	AC	Haverford College
106552	C----		by Mrs. C---- : in two volumes.	Belinda, or, The fair fugitive : a novel / by Mrs. C---- : in two volumes.	Belinda, or, the fair fugitive. A novel. By Mrs. C--- dedicated to her grace the Duchess of Marlborough. A new edition. In two volumes. Vol. I.			2	A new edition.		1789	1789	London	['G. Allen']	Printed for G. Allen, at his circulating library, Duke\\\'s Court, St. Martin\\\'s Lane.				Duodecimo		['Edition statement precedes the words: in two volumes.']		Begins: ""There are few authors, especially of romances and novels, who have not deviated in some nature from the rules of grammar or nature."" Signed: ""Your most respectful and obedient servant, C----""							['', 'Lytt.']	['Third-person']	['Letters']		true	true	Author (text)	Initials	Female	Unknown	['Fiction']		['Fugitive', 'Novel', 'Mrs.', 'Edition', 'Volume']	['Marlborough']	PU	YDS	Swarthmore College
106616	Heriot, John	1760-1833.		The sorrows of the heart : a novel, in two volumes.	The sorrows of the heart, a novel. In two volumes. Vol. I.			2			1787	1787	London	['Murray, John']	Printed for J. Murray, No. 32, Fleet Street.				Duodecimo		['Published anonymously. By John Heriot.']		Begins: ""Dear Sir, honoured as I am by your friendship, I thus publicly presume to tender the tribute of my gratitude."" Signed: ""Dear Sir, your most obliged, and most devoted friend and servant, **** ******"		Begins: ""The following tale of private woe is given to the world, from no motives of ridiculous vanity, or selfish conceit."			true		['']	['Epistolary']				true	Author (paratext)	Generic/Descriptive	Indeterminate	Male	['Mixed Genre']		['Sorrow', 'Heart', 'Novel', 'Volume']		PU	AC	Haverford College
106688	Todd, Elizabeth	fl. 1788.	by Miss Elizabeth Todd.	The history of Lady Caroline Rivers : in a series of letters, in two volumes / by Miss Elizabeth Todd.	The history of Lady Caroline Rivers, in a series of letters. In two volumes. By Miss Elizabeth Todd. Vol. I.	The history of Lady Caroline Rivers. Vol I.		2			1788	1788	London	['Hookham, Thomas']	Printed for T. Hookham, New Bond-street.				Duodecimo		['Reprint of the first, 1788, edition ""printed for the authoress""."']				Begins: ""Ladies, permit me to solicit your kind patronage and protection of the following sheets, throughout which, I have no doubt, many errors may be discovered; yet I am encouraged to hope that your goodness will attribute them wholly to juvenile inexperience; for surely not any of my fair readers will imagine, that a person at the age of seventeen can be capable of conducting her first essay in the same correct stile with those who have studied for several years."" Signed: ""Ladies, with the utmost respect, your much obliged and devoted humble servant, Eliz. Todd. No. 21, Queen Street, Westminster"			true	Infrequent footnotes in volume I	['']	['Epistolary']		true		true	Author (text)	Proper name	Female	Female			['History', 'Series', 'Letter', 'Volume', 'Lady']		PU	CEM	Williams College
106711	Nicholson	fl. 1787.		The village of Martindale : a novel, in two volumes.	The village of Martindale: a novel. In two volumes. Volume the first.	The village of Martindale. Vol. I.		2			1787	1787	London	['Lane, William']	Printed for W. Lane, Leadenhall-Street.				Octavo	Ill. (frontispiece)	['Published anonymously.  Attributed to Mr. Nicholson.  Cf. Blakey, D. Minerva Press.']		The full text reads, ""To her grace the Duchess of Portland, these village memoirs are inscribed, with the most profound respect, by her grace's most obedient, and devoted humble servant, the author."			""The object of the following narrative is, to present a variety of characters, in common life, in such singular and striking situations, as may have the effect of alternately amusing and interesting the reader..."				['']	['Third-person']					Author (text)	Generic/Descriptive	Indeterminate	Male	['Fiction']		['Village', 'Novel', 'Volume']	['Martindale']	PU	CG	Swarthmore College
106811-2	Cumberland, Richard	1732-1811.	by the author of the Observer.	Arundel / by the author of the Observer.	Arundel. By the author of the Observer. Vol. I.			2			1789	1789	London	['Dilly, Charles']	Printed for C. Dilly, in the Poultry.				Duodecimo		['Published anonymously. By Richard Cumberland. Cf. BM.']				Begins on p. 296 in v. 2: ""Candid and friendly reader, These letters, which I have presented to thee, hoping they may serve to amuse an hour or two of thy leisure, have been collected and arranged by me with some pains in the series as they now stand, but when the principal correspondents were married, and the two brides became neighbors, letter-writing no longer was their concern [...]""; signed ""R.C."					['']	['Epistolary']			true		Author (text)	Reference to other works	Indeterminate	Male		['The Observer']	['Author']		PU	AC	Haverford College
106819				Illusions of sentiment : a descriptive and historic novel.	Illusions of sentiment, a descriptive and historic novel.			1			1788	1788	London	['Axtell, Thomas']	Printed for T. Axtell, Cornhill.				Duodecimo		['An epistolary novel.']									['']	['Epistolary']				true							['Illusion', 'Sentiment', 'Novel']		PU	SH	Swarthmore College
106820				The School for fathers, or The victim of a curse : a novel containing authentic memoirs and anecdotes, with historical facts : in two volumes.	The school for fathers; or, the victim of a curse. A novel. Containing authentic memoirs and anecdotes, with historical facts. In two volumes. Vol. I.			2			1788	1788	Dublin	['Chamberlaine, Dillon', 'Moncrieffe, Richard', 'Byrne, Patrick', 'Lewis', 'Moore, James', 'Halpin, Patrick']	Printed for Messrs. Chamberlain, Moncrieffe, Byrne, Lewis, Moore and Halpen.				Duodecimo		['An epistolary novel.']									['']	['Epistolary']	['First-person']		true								['School', 'Father', 'Victim', 'Curse', 'Novel', 'Memoir', 'Anecdote', 'Fact', 'Volume']		PU	SH	Swarthmore College
