id	title	author	date	a	b	x	c	v
590004	The history of Numa Pompilius, second king of Rome. Translated from the French of Mon. de Florian, by Miss Elizabeth Morgan. And dedicated, by permission, to her majesty. Vol. I.	Florian	1787	["Subscribers' list"]	['List of subscribers.']	['""His royal highness the Prince of Wales"']	['Front']	['v.1']
590004	The history of Numa Pompilius, second king of Rome. Translated from the French of Mon. de Florian, by Miss Elizabeth Morgan. And dedicated, by permission, to her majesty. Vol. I.	Florian	1787	['Errata']	['Errata.']	['""Book I. page 27, line 17, for our husbands, read your wives."']	['Front']	['v.1']
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['Dedication']		['""To his excellency Baron Nolcken...this translation of Numa Pompilius is respectfully dedicated by...the translator."']	['Front']	['v.1']
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['Table of Contents']	['Contents. Of volume I.']	['""Book I. Tullus, the high priest of Ceres, educates Numa..."']	['Front']	['v.1']
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['Table of Contents']	['Contents of volume II.']	['""Book VII. Numa carries the body of Tatius to Rome...."']	['Front']	['v.2']
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['To the Reader']	['To the public.']	['""The professed aim of this curious, entertaining, and instructive work is to promote the knowledge and the love of mankind....Neither the author nor the editor pretend to offer this to the public as a perfect and finished work...."']	['Back']	['v.2']
593247	The adventures of Numa Pompilius, second king of Rome. Translated from the French of M. de Florian. In two volumes. Vol. I.	Florian	1787	['Footnotes']		['""Subscriptions are taken in by John Murray, bookseller, no. 32, Fleet-Street...."']	['Back']	['v.2']
593702		Haywood, Eliza Fowler	1724	['Advertisement']	["In the press, and speedily will be publish'd,"]	['""In the press, and speedily will be publish\'d, Memoirs of a certain island adjacent to Utopia. Written by a celebrated author of that country, and now translated into English."']		
593702		Haywood, Eliza Fowler	1724	['Poem']	["To Mrs. Eliza Haywood, on her novel, call'd Love in excess, &c."]	['""Fain wou\'d here my vast ideas raise, to paint the wonders of Eliza\'s praise..."']		
593702		Haywood, Eliza Fowler	1724	['Poem']	['By an unknown hand, to the most ingenious Mrs. Haywood, on her novel, entitled, Love in excess.']	['""A strange muse, an unbeliver too,--That womens souls such strength of vigour knew!--Nor less an atheist to love\'s power declar\'d,--Till you a champion for the sex appear\'d!"']		
593702		Haywood, Eliza Fowler	1724	['Poem']	["Verses wrote in the blank leaf of Mrs. Haywood's novel."]	['""Of all the passions given us from above--The noblest, truest, and the best, is love;..."']		
60022	Reuben and Rachel; or, tales of old times. A novel. By Mrs. Rowson, author of Charlotte, Trials of the heart, Fille de chambre, &c. &c. Published according to act of Congress.	Rowson	1798	['Preface']	['Preface.']	['""...The first volume of the present work was written before I had entered on the arduous (though inexpressibly delightful) task of cultivating the minds and expanding the ideas of the female part of the rising generation...As a novelist, I think it is more than probable that I have made my last essay...To this end, I shall devote my leisure hours to preparing a set of progressive lessons in reading, for the youth of my own sex, from five years old to ten or twelve; after which period, there are a multiplicity of books, better calculated to forward the great design of education than any my pen could produce. It is observable, that the generality of books intended for children are written for boys: even Mrs. Barbauld\'s Lessons, which are the best productions of the kind I ever met with, are addressed to a boy...For my own sex only I presume to write...."']	['Front']	
60022	Reuben and Rachel; or, tales of old times. A novel. By Mrs. Rowson, author of Charlotte, Trials of the heart, Fille de chambre, &c. &c. Published according to act of Congress.	Rowson	1798	['Errata']	['Errata.']	['Located p.364']	['Back']	
600631	The new odyssey by the Spanish Homer: Being the travels of the Christian hero, Ulysses Desiderius Pius, throughout the universe, to the palace of that soverign princess styled by the science of salvation. Contained in nineteen chapters, rhapsodies or vision, To be read a chapter every night, between twelfth-day and candlemas-day, as so many most diverting and instructive Christmas nights entertainments. The whole making a fine spiritual romance; or rather a sublime allegorical poem.Being the valuable work of the learned and pious Bishop of Osma (sirnamed, by the late Marquis of Fenelon, Archbishop of Cambray, the Divine) Don John de Palafox & Mendoza, Marquis of Hariza, in the kindom of Arragon. Translated into most language of Europe, applauded universally through many editions; and vastly recommended, as an inimitable master-piece of that fine visionary and allegorical manner of writing, by the late Archbishop of Cambray, in his original preface to his excellent books of Telemachus.	Palafox y Mendoza, Juan de	1784	['Preface', 'To the Reader']	['Preface to the reader.']	['""If the following book should please its readers in the translation, as the perusal did myself in the original, a preface would be entirely needless to so valuable a work, that carries with it its own recommendation: [...]""', 'Preface contains biographical information about original author, Don Juan de Pallafox & Mendoza [Palafox y Mendoza]"']	['Front']	
600631	The new odyssey by the Spanish Homer: Being the travels of the Christian hero, Ulysses Desiderius Pius, throughout the universe, to the palace of that soverign princess styled by the science of salvation. Contained in nineteen chapters, rhapsodies or vision, To be read a chapter every night, between twelfth-day and candlemas-day, as so many most diverting and instructive Christmas nights entertainments. The whole making a fine spiritual romance; or rather a sublime allegorical poem.Being the valuable work of the learned and pious Bishop of Osma (sirnamed, by the late Marquis of Fenelon, Archbishop of Cambray, the Divine) Don John de Palafox & Mendoza, Marquis of Hariza, in the kindom of Arragon. Translated into most language of Europe, applauded universally through many editions; and vastly recommended, as an inimitable master-piece of that fine visionary and allegorical manner of writing, by the late Archbishop of Cambray, in his original preface to his excellent books of Telemachus.	Palafox y Mendoza, Juan de	1784	['Table of contents']	['Contents.']		['Front']	
87232-1	Zeluco. Various views of human nature, taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John	1789	['Errata']	['Errata.']		['Back']	['v.1', 'v.2']
