id	title	author	date	a	b	x	v
991068163503681	The adventures of Hugh Trevor. By Thomas Holcroft. Volume I.	Holcroft, Thomas,	1794	['H. Atkinson']	['Pencil']	['Located on recto of second sheet of front free endpaper']	['v.3']
991068783503681	Herman of Unna: a series of adventures of the fifteen century. In which the proceedings of the secret tribunal under the emperors Winceslaus and Sigismond, are delineated, in two volumes. Written in German by Professor Kramer. Volume II.	Naubert, Benedikte,	1794		['Pencil', 'Words']	['On full title page. Illegible.']	['v.2']
991069603503681	Ellen, countess of Castle Howel, a novel, in four volumes. By Mrs. Bennett. Vol. I.	Bennett,	1794	['Eliz: Bateman']	['Ink']	['Found on recto of front free end paper']	['v.4']
9912378843503681	The posthumous works of Ann Eliza Bleecker, in prose and verse. To which is added, a collection of essays, prose and poetical, by Margaretta V. Faugeres.	Bleecker, Ann Eliza,	1793	['Harriot Allen To Virtue and knowledge']	['Ink']	['Preface']	
9920036403503681	The life and extraordinary adventures of James Molesworth Hobart, alias Henry Griffin, alias Lord Massey, the Newmarket Duke of Ormond, &amp;c. Involving a number of well-known characters: together with a sketch of the early part of The Life of Doctor Torquid. By N. Dralloc.	Collard, John,	1794	['Rich. Nun.']	['Ink']	['Title Page']	
9922079613503681	The mysteries of Udolpho, a romance; interspersed with some pieces of poetry. By Ann Radcliffe, author of The Romance of the Forest, etc. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1794	['[Illegible]']	['Pen']	['Found on front free endpaper (recto)']	['v.1']
9938665573503681	New tales. From the French of M. Florian.	Florian,	1793	['C[...] Horton [...] Winkle L Gatson WL']	['Pencil']	['Multiple pencil inscriptions found on verso of back free end paper--not entirely legible. Two furter illegible inscriptions on back endpaper.']	
99725583503681	Herman of Unna: a series of adventures of the fifteenth century, in which the proceedings of the secret tribunal, under the emperors Winceslaus and Sigismond, are delineated. In three volumes. Written in German by Professor Kramer. Volume I.	Naubert, Benedikte,	1794	['1951g. Dr. G. W. MClelland']	['Pencil']	['On back paste down endpaper']	['v.1']
99763533503681	The citizen of the world: or, letters from a Chinese philosopher, residing in London, to his friends in the east.	Goldsmith, Oliver,	1794	["D Gumper's Book"]	['Ink']	["Editor's preface"]	
99855093503681	The fool of quality; or, the history of Henry Earl of Moreland. In three volumes. By Mr. Brooke. Volume II.	Brooke, Henry,	1794	['FHS.']	['Pencil']	['Located on first page of main text. Flourishes around the initials.']	['v.2']
99855093503681	The fool of quality; or, the history of Henry Earl of Moreland. In three volumes. By Mr. Brooke. Volume II.	Brooke, Henry,	1794	['Property of the Woodstock Social Library May be out two weeks Price 80 []']	['Ink']	['Located on recto of front free end paper']	
991064283503681	Montalbert. A Novel. By Charlotte Smith. In Two Volumes. Vol. I.	Smith, Charlotte Turner,	1795	['Mary H Penington']	['Pencil']	['Location: Half title page']	['v.2']
991077363503681	The royal captives: A fragment of secret history. Copied from old manuscript, by Ann Yearsley. Volume I.	Yearsley, Ann,	1795	['Jane Wilkinson Warren Hall May 11th 1823']	['Ink']	['Front free endpaper']	['v.2']
9939713383503681	Anecdotes of Mary; or, The Good Governess. By the Author of The History of the Davenport Family.	H. S.	1795	['C.J Nof(?)son']	['Pencil']	['Location: Half title page']	
9944020463503681	The royal captives: A fragment of secret history: Copied from an old manuscript, by Ann Yearsley.	Yearsley, Ann,	1795	['Mercantile Library Philada.']	['Ink']	['Stamped in on title page and preface.']	
99553063503681	Marcus Flaminius: An historical novel: In a series of letters, supposed to be written in the life-time of Germanicus. By E. Cornelia Knight. In Two Volumes. Vol. I.	Knight, Ellis Cornelia,	1795	['Sophia Bussell June 1796']	['Ink']	['Located on front free endpaper']	['v.1']
99553063503681	Marcus Flaminius: An historical novel: In a series of letters, supposed to be written in the life-time of Germanicus. By E. Cornelia Knight. In Two Volumes. Vol. I.	Knight, Ellis Cornelia,	1795	['Mary J(?) Tibbits Given to her by dear GdMama At Barton(?) Hall August 1830']	['Pencil']	['Front pastdown endpaper']	['v.2']
99753153503681	The sorcerer: a tale. From the German of Veit Weber.	Wäcter, Georg Philipp Ludwig Leonhard,d1762-1837.	1795	['Beck']	['Ink']	['Located on front free endpaper']	
99874933503681	The Duke of Clarence. An historical novel. In four volumes. By E.M.F. Vol. [].	Foster, E. M.,	1795	['Eliz : Bateman']	['Ink']	['Location: Front free endpaper']	['v.2', 'v.3', 'v.4']
99895463503681		Mackenzie, Henry,	1795	["Alfred Lee jun Noor' 16th 1874 Phila."]	['Ink']	['Front free endpaper']	
999573053503681	Rural walks: in dialogues. Intended for the use of young persons. By Charlotte Smith. Two volumes in one. Volume I.	Smith, Charlotte Turner,	1795	['Ink']	['Words']	['Indecipherable, partially smudged ink on front free endpaper (verso): "Ma...189"']	
991064333503681	Montalbert. A novel. By Charlotte Smith. In three volumes. Vol. I.	Smith, Charlotte Turner,	1795	['Charlotte King(?) 1796']	['Ink']	['Location: Front pastedown endpaper']	['v.3']
991069643503681	Adolphus De Biron. A novel. Founded on the French revolution. In two volumes. Vol. I.	Thomas, Ann,	1795	['M. A. Gwyn']	['Ink']	['Located on title page.']	['v.1', 'v.2']
99356223503681	The farmer of Inglewood Forest, a novel. In four volumes. By Elizabeth Helme. Vol. I.	Helme, Elizabeth,	1796	['Eliz. Bateman']	['Ink']		['v.2', 'v.3', 'v.4']
993651143503681	Rambles farther: A continuation of Rural walks: In dialogues. Intended for the use of young persons. By Charlotte Smith. Two volumes in one.	Smith, Charlotte Turner,	1796	['Mrs. Bevy Morris April 1802']	['Pencil']	['Location: full title page']	
9942990373503681	Letters of an Italian nun and an English gentleman. Translated from the French of J. J. Rousseau. Fifth edition.		1796	['Christiana Gourlay']	['Ink']	['Located on Introduction.']	
99593813503681	The looking-glass for the mind; or, intellectual mirror; being an elegant collection of the most delightful little Stories and interesting tales, chiefly translated from that much admired work, L'Ami Des Enfans. With seventy-four cuts, designed and engraved on wood by I. Bewick.	Berquin,	1796	['John Wooler Esq Deckhams hall in the county of Durham']	['Ink']	['Location: back free endpaper (versi)']	
99594193503681	D'Arcy. A novel. By Charlotte Smith. Dedicated (by permission) to his Royal Highness The Duke of York.	Smith, Charlotte Turner,	1796	['Ann L. Brearley']	['Ink']	['Located on title page.']	
99596143503681	Antoinette, a novel, in two volumes. Vol. I.	Plumptre, Anne,	1796	['John C. Mendenhall April 1927']	['Ink']	['Location: front free endpaper']	['v.2']
99731393503681	Paul and Virginia, an Indian story, translated from the French of H. B. De Saint Pierre, Author of the Studies of Nature, by H. Hunter, D. D. Embellished with Engravings.	Saint-Pierre, Bernardin de,	1796	['J W James']	['Pencil']	['Location: front free endpaper']	
99731403503681	Memoirs of the Marquis de Villebon, in a series of letters. A novel founded on facts; in two volumes. Vol. I.		1796	['June Frazier the gift of her cousin Anne Dalton']	['Ink']	['Located on front free endpaper']	['v.1', 'v.2']
99731443503681	The Ghost-seer; Or, apparitionist: an interesting fragment, found among the papers of Count O*****. From the German of Schiller.	Schiller, Friedrich,	1796	["Julia Belden's Book"]	['Ink']	['Location: front free endpaper']	
99858123503681	The haunted priory: Or, The fortunes of the house of Rayo. A romance founded principally on historical facts. By Stephen Cullen. The third edition.	Cullen, Stephen,	1796	['Mundy']	['Ink']	['Located on front free endpaper.']	
99861363503681	Joan!!! A novel. By Matilda Fitzjohn. In four volumes. Vol. I.	Fitzjohn, Matilda.	1796	['Jane Holt']	['Ink']	['On front paste-down endpaper. Written on bookplate in all volumes.']	
99863653503681	Plain sense, a novel, in three volumes. Vol. I.	Jacson, Frances,	1795	['John C. Mendenhall']	['Ink']	['On front paste-down end paper']	['vol.1']
99888473503681	Eloise de Montblanc. A novel. In four volumes. Vol. I.		1796	['M. Poulett']	['Ink']	['Located on front free endpaper. Married name of bookplate author Margaret Smith Burges (first married to Sir John Smith-Burges, then to the 4th Earl Poulett.)']	['v.1']
991068733503681	Camilla: or, A picture of youth. By the author of Evelina and Cecilia. In five volumes. Vol. I.	Burney, Fanny,	1796	['H. R. H Duke of York']	['Ink']		['v.1']
991068823503681	The pavilion. A novel. In four volumes. Vol. I.	Crespigny, Mary Champion de	1796	['Eliz: Bateman']	['Ink']	['Half title page']	['v.4']
991068823503681	The pavilion. A novel. In four volumes. Vol. I.	Crespigny, Mary Champion de,	1796	['M H Norton']	['Ink']	['Located on front free endpaper.']	['v.1', 'v.2', 'v.3', 'v.4']
991076363503681	Austenburn castle. In two volumes. By an unpatronized female. Vol. I.	Unpatronized female.	1796	['Jn Gunkle']	['Ink']	['Located on title page.']	['v.1', 'v.2']
9912957033503681	Travels in North America, by M. Crespel. With a Narrative of his Shipwreck, and Extraordinary Hardships and Sufferings on the Island of Anticosti; and an Account of that Island, and of the Shipwreck of his Majesty's Ship Active, and Others.	Crespel, Emmanuel	1797	['Charles Welford']	['Ink']		
992861813503681	A journey over land to India, partly by a route never gone before by any European, by Donald Campbell, of Barbreck, Esq. Who formerly commanded a regiment of cavalry in the service of his highness the nabob of the Carnatic. In a series of letters to his son. Comprehending his shipwreck and imprisonment with Hyder Alli and his subsequent negociations and transactions in the east.	Campbell, Donald,	1797	['Lydia Riche']	['Ink']	['Located on pg. 5 of Appendix']	
9934324693503681	The House of Tynian. A Novel. In Two Volumes. By George Walker. Vol. I. 	Walker, George,	1796	['Eliza Harding']	['Ink']	['Found on title page']	['v.1', 'v.2']
9934510863503681	Love's pilgrimage: a story founded on facts. Compiled from the journal of a deceased friend.	Deceased friend.	1796	['Dr CH Humphrey Cherryville PA']	['Pencil']	['Location: front paste-down endpaper']	
99453393503681	The Italian, or, the confessional of the Black Penitents. A romance. By Ann Radcliffe, author of The mysteries of Udolpho, &c. &c. In two volumes. Vol. I.	Radcliffe, Ann Ward,	1797	['[Illegible]']	['Ink']	['Located on first page of Introduction']	['v.1']
995691653503681	Vaurien: or, sketches of the times: exhibiting views of the philosophies, religions, and manners of our age. In two volumes. Vol. I.	Disraeli, Isaac,	1797	['J Trevelyan 1798']	['Ink']	['Location: front paste-down endpaper']	['v.2']
99596113503681	The Irish heiress, a novel, in three volumes. Vol. I.	Patrick, F. C.,	1797	['Eliz: Bateman 3 vols']	['Ink']	['Location: front free endpaper']	['v.3']
99596173503681	The posthumous daughter: a novel. In two volumes. Vol. I.		1797	['Eliza H. Moore']	['Ink']	['Located on title page.']	['v.2']
99862873503681	Hubert de Sevrac, a romance, of the eighteenth century; by Mary Robinson, Author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c. In three volumes. Vol. I. 	Robinson, Mary,	1796	['A Palmer']	['Pencil']	['Front pastedown endpaper']	['v.3']
99869113503681	The Italian, or The confessional of the black penitents. A romance. By Ann Radcliffe, author of the Mysteries of Udolpho, &c. &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1797	['[Mr.?] Campbell']	['Ink']	['Located on title page.']	['v.2']
999924323503681	Camilla or, a picture of youth. By the authoress of Evelina and Cecilia. Five volumes in three. Vol. II.	Burney, Fanny,	1797	["James Paul's"]	['Ink']	['Location: Front paste-down endpaper']	['v.3']
9916149933503681	Edward Barnard; or, Merit exalted; Containing the history of the Edgerton family. By M. S. Pilkington.	Pilkington,	1797	['Frances Amler 1797']	['Ink']		
