id	title	author	date	a	b	c	d
316107	The genuine letters of Mary Queen of Scots, to James Earl of Bothwell: found in his secretary's closet after his decease; and now in the possession of a gentleman of Oxford. Discovering the greatest and most secret transactions of her time. Translated from the French originals by Edward Simmonds, late of Christ's -Church College, Oxford. Never before made publick. To which is added remarks on each letter, with an abstract of her life. In a letter to the bookseller, from an unknown hand. The second edition. 	Mary	1726	['Epistolary']	['First-person', 'Third-person']		
553887		Rowe, Elizabeth Singer	1700	['Epistolary']		['Poems']	
1812432	Love-letters from King Henry VIII. to Anne Boleyn: some in French, and some in English. To which are added, translations of those written in French. With an appendix, containing two letters from Anne Boleyn, to Cardinal Wolsey; with her last to Henry the VIIIth.	Henry	1714	['Epistolary']			
5427451	Love-letters between a certain late nobleman and the famous Mr. Wilson: discovering the true history of the rise and surprising grandeur of that celebrated Beau.		1723	['Epistolary']			
6134731	A new voyage to the Island of Fools, representing the policy, government, and present state of the Stultitians. By a noble Venetian. Inscrib'd to the right honourable, the lord Ferdinando. Translated from the Italian.	Noble Venetian	1713	['Epistolary']			
104966	Euphemia. By Mrs. Charlotte Lennox. In four volumes. Vol I.	Lennox, Charlotte,	1790	['Epistolary']	['First-person']		
104966	Euphemia. By Mrs. Charlotte Lennox. In four volumes. Vol I.	Lennox, Charlotte,	1790	['Epistolary']	['First-person']		
105310	The adventures of John of Gaunt, Duke of Lancaster. By James White, Esq. Author of Earl Strongbow, Conway Castle, &c. Vol. I.	White, James,	1790	['First-person']		['Poems']	
105325	Pictures of life: or, a record of manners, physical and moral, on the close of the eighteenth century. Translated from the French. In two volumes. Vol. I.	Restif de La Bretonne,	1790	['Third-person']	['First-person']		
105375	Delia, a pathetic and interesting tale. In two volumes. Vol. I	Pilkington,	1790	['Epistolary']		['Poems']	
105442	The Fair Hibernian.		1790	['Epistolary']	['First-person']		
105449	The history of Charles Mandeville. In two volumes. A sequel to Lady Julia, by Mrs. Brooke. Vol. I.	Brooke, Frances,	1790	['Epistolary']	['First-person']		['The end of v.1 and the beginning of v.2 break from the epistolary form, as it is a memoir.']
105757	The perfidious guardian; or, vicissitudes of fortune, exemplified in the history of Lucretia Lawson. In two volumes. Vol I.		1790	['Epistolary']	['First-person']	['Poems']	
105786	Celestina. A novel. In four volumes. By Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['Third-person']	['Letters']	['Poems']	
105795	Persiana, the nymph of the sea. A novel. In three volumes. Vol. I.		1791	['Third-person']		['Poems']	['Narrator often refers to "our heroine" and sometimes directly addresses the reader']
105799	Romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	['Third-person']	['First-person']	['Poems']	
105882	Young Grandison. A series of letters from young persons to their friends. Translated from the Dutch of Madame de Cambon. With alterations and improvements. In two volumes. Vol. I.	Wollstonecraft, Mary,	1790	['Epistolary']	['Dramatic dialogue']		['Within the epistolary format, some letters consist of only conversational dialogue between multiple characters, rather than one long piece of discourse from one person to another.']
106440	The history of the adventures of Joseph Andrews, and his friend Mr. Abraham Adams. Written in imitation of the manner of Cervantes, author of Don Quixote. By Henry Fielding, Esq. In two volumes. Vol I.	Fielding, Henry,	1791	['Third-person']	['Letters']		['Dialogue is sometimes offset by a quotation mark on each new line, such as on pg.174 of v.2.', 'There are deviations from the standard narrative form throughout the text. Some examples include a letter on pgs29-30 of v.1, a song on pgs.183-184 of v.1, an account on pg.193 of v.1, a poem on pg.78 of v.2, verse on pgs.98-99 in v.2, and a soliloquy on pg.104 of v.2. There are also quotations from well-known philosophers and writers throughout, including a quote from Virgil on pg.204 of v.1, and one from Cato on pg.59 of v.2.']
106825	The vale of felicity, or, sylvan happiness: pourtrayed in a series of letters, moral and entertaining. By a lady. In two volumes. Vol. I.	Lady.	1791	['Epistolary']	['First-person']		
1718855	The castle of Otranto, a gothic story: Translated by William Marshall, Esq. From the original Italian of Onuphrio Muralto, Canon of the Church of St. Nicholas, at Otranto, embellished with superb engravings.	Walpole, Horace,	1790	['Third-person']			
196613	The expedition of Humphry Clinker. By the author of Roderick Random. In two volumes. Vol. I.	Smollett, T.	1790	['Epistolary']	['First-person']		
245174	The hermit: Or, the unparalleled sufferings and surprizing adventures, of Philip Quarll, an Englishman: Who was discovered by Mr. Dorrington, a Bristol merchant, upon an uninhabited island, in the South-sea; where he lived above fifty years, without any human assistance. Containing I. His Conference with those who found him out; to whom he recites the most material circumstances of his life; as, that he was born in the parish of St. Giles, educated by the charitable contribution of a lady, and put 'prentice to a locksmith. II. How he left his master, and took up with a notorious house-breaker, who was hanged; how, after his escape, he went to sea a cabin-boy, married a famous whore, listed himself a common soldier, turned a singing-master, and married three wives, for which he was tried and condemned, at the Baily. III. How he was pardoned by K. Charles II. turned merchant, and was shipwrecked on a desolate island on the coast of Mexico. With a curious frontispiece.	Longueville, Peter,	1790	['Third-person', 'First-person']			
313832	Zeluco. Various views of human nature, taken from life and manners, foreign and domestic. In two volumes. Vol. I.	Moore, John,	1790	['Third-person']	['Letters']	['Poems']	
3167542	The pleasing companion, a collection of fairy tales, calculated to improve the heart; the whole forming a system of moral precepts and examples, for the conduct of youth through life: containing Princess Hebe & Anguiletta, Graciosa and Percinet, Story of Finetta, Princess of Carpilona, Story of the white cat, Yellow dwarf, Pidgeon and dove, Young and handsome, Ornamented with elegant cuts. [note: following "youth through life" all commas were added by the cataloger for ease of reading]		1790	['Third-person']			
3841863	The blind child, or anecdotes of the Wyndham family. Written for the use of young people, by a lady.	Pinchard, Elizabeth Sibthorpe.	1791	['Third-person']	['Dramatic dialogue']		['All the dialogue is written in a convention similar to that of a stage play, where the speaker is delineated by his or her name; sometimes includes stage directions such as "(pouting)" or "(with warmth)"']
59599	Dinarbas; a tale: being a continuation of Rasselas, Prince of Abissinia.	Knight, Ellis Cornelia,	1790	['Third-person']			
70825	The hermit of Snowden: or Memoirs of Albert and Lavinia. Taken from a faithful copy of the original manuscript, which was found in the hermitage, by the late Rev. Dr. L---- and Mr. ----, in the year 17**.	Ryves, Elizabeth,	1790	['First-person']		['Poems']	
70976	The devil upon two sticks in England: being a continuation of Le Diable Boiteux of Le Sage. The third edition. Vol I.	Combe, William,	1791	['Third-person']			
76725	Arnold Zulig: a Swiss story. By the author of Constance, Pharos, and Argus.	Mathews, Charles,	1790	['Third-person']			
87351	Memoirs of a Scots heiress: addressed to the right honourable Lady Catherine ******. By the author of Constance, &c. Volume I.	Mathews, Charles,	1791	['First-person']	['Letters']		
87388	A sentimental journey through France and Italy, by Mr. Yorick. In two volumes.	Sterne, Laurence.	1790	['First-person']			
87406	Historic tales. A novel.		1790	['Third-person']	['Letters']		
87427	The school of virtue, a novel, on a new plan. To which is added, the fair solitary; or, the female hermit, a novel. From the French of the Marchioness de Lambert.	Gentleman of the Temple.	1790	['Third-person', 'First-person']			
87543	Ela, or the delusions of the heart. A tale, founded on facts. To which is added, Henry and Emma: a poem. By Mathew Prior, Esq. And the deserted village. By Dr. Goldsmith.	Burke,	1790	['Letters']		['Poems']	
88231	The history of Miss Meredith: a novel. Dedicated by permission, to the most noble the Marchioness of Salisbury. By Mrs. Parsons. The third edition.	Parsons,	1791	['Epistolary']	['First-person']		
88558	Radzivil, a romance. Translated from the Russ of the celebrated M. Wocklow. In three volumes.	Radcliffe, Mary-Anne.	1790	['First-person']	['Letters']		
88709	The man of feeling.	Mackenzie, Henry,	1791	['Third-person']	['First-person']	['Poems']	
88716	The fate of Velina de Guidova. A novel. In three volumes. Vol I.	Radcliffe, Mary-Anne.	1790	['Epistolary']	['First-person']		
89527	The man of feeling.	Mackenzie, Henry,	1791	['Third-person']	['First-person']	['Poems']	
983422	The devil upon two sticks in England: being a continuation of Le Diable Boiteux of Le Sage. Vol. I.	Combe, William,	1790	['Third-person']	['Letters']		
984504	Memoirs of the Bloomsgrove family. In a series of letters to a respectable citizen of Philadelphia. Containing sentiments on a mode of domestic education, suited to the present state of society, government, and manners, in the United States of America: and on the dignity and importance of the female character. Interspersed with a variety of interesting anecdotes. By Enos Hitchcock, D. D. Vol. I.	Hitchcock, Enos,	1790	['Epistolary']	['Third-person']	['Poems']	['v.2 is almost totally different in form from v.1; v.2 includes many letters from people other than the author, many footnotes, and poems']
988725	Poor Jack, or the true and authentic life and adventures of Lieutenent John Trueman; including the story of his friend, Christopher Horam, the Indian governor.		1790	['First-person']	['Letters']		['Song, p.96-97']
995147	The maid of Kent. Vol. I.		1790	['First-person']	['Letters']		["Each chapter is a like a single journal entry; on the whole, it's similar to a memoir divided chronologically by event or by subject."]
105265	The history of Nourjahad. By the editor of Sidney Bidulph. A new edition.	Sheridan, Frances Chamberlaine,	1792	['Third-person']			
105341	Elvina; a novel. In two volumes. Vol. I.		1792	['Epistolary']	['First-person']		
105347	Anna St. Ives: a novel. By Thomas Holcroft. Volume I.	Holcroft, Thomas,	1792	['Epistolary']	['First-person']	['Poems']	
105778	Celestina. A novel. In three volumes. by Charlotte Smith. Vol. I.	Smith, Charlotte Turner,	1791	['Third-person']	['letters']	['poems']	
105799	The romance of the forest: interspersed with some pieces of poetry. By the authoress of "A Sicilian romance," &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1791	['Third-person']	['First-person']	['Poems']	
106235	The female Werter. A novel. Translated from the French of M. Perrin. Vol. II.	Perrin, Pierre,	1792	['Epistolary']	['First-person', 'Third-person']	['Poems']	
106419	The Duchess of York: an English story. In two volumes. Vol. I.		1791	['Third-person']	['Letters', 'First-person']		
106708	Illicit love: a novel. By Mrs. Morris, author of the rival brothers, a Novel; poems, &c. In two volumes. Vol. I.	Morris,	1791	['Epistolary']	['First-person']		
107684	A simple story. In two volumes. By Mrs. Inchbald. Vol. II.	Inchbald,	1791	['Third-person']			
