id	title	author	date	a	b	v	x
99873333503681	Memoirs of a magdalen, or the history of Louisa Mildmay. By Hugh Kelly, esq. Two volumes in one. Cooke's edition. Embellished with superb engravings.	Kelly, Hugh,	1795	['Pencil']	['Numbers']	['v.1']	['On title page; transcription: "[1767]"']
99895463503681		Mackenzie, Henry,	1795	['Pencil']	['Numbers']		['"M., H., 1745-1831", p. iii']
991057033503681	The history of Ned Evans. Interspersed with moral and critical remarks; Anecdotes and characters of many persons well known in the polite world; and incidental strictures on the present state of Ireland. In two volumes. Vol. I.	Hervey, Elizabeth,	1796	['Pencil']	['Words']	['v.1']	['Transcription of writing on back pastedown endpaper: [Illegible] 1st edition [2nd edition 4 vol 1796 London]']
991064203503681	Maxims of gallantry, or the history of the Count de Verney. By G---E B---R.	Brewer, George,	1795	['Pencil']	['Reader markings']		['On p. 52.']
99593813503681	The looking-glass for the mind; or, intellectual mirror; being an elegant collection of the most delightful little Stories and interesting tales, chiefly translated from that much admired work, L'Ami Des Enfans. With seventy-four cuts, designed and engraved on wood by I. Bewick.	Berquin,	1796	['Pencil']	['Drawings']		['Description: Hand drawn illustration of three soldiers; Location: verso of pg. 271']
99594193503681	D'Arcy. A novel. By Charlotte Smith. Dedicated (By Permission) to his Royal Highness The Duke of York.	Smith, Charlotte Turner,	1796	['Ink']	['Words']		['On title page: "Presented by [Jad.]? Bayard Esq"']
99594193503681	D'Arcy. A novel. By Charlotte Smith. Dedicated (by permission) to his Royal Highness The Duke of York.	Smith, Charlotte Turner,	1796	['Pencil']	['Words']		['Description: Two pages of commentary, with page numbers, on various parts of the novel. Located on front free endpaper.']
99599583503681	Edward. Various views of human nature, taken from life and manners, chiefly in England. By the author of Zeluco. In two volumes. Vol. I.	Moore, John,	1796	['Pencil']	['Reader markings']	['v.2']	['Brackets around paragraphs. Located on p. 65, 66, 67, 144, 349, 374, 388, 474, 592, 593.']
99599843503681	Jeffery's Edition of the Castle of Otranto, a Gothic Story. Translated by William Marshal, Gent. From the Original Italian of Onuphrio Muralato, Canon of the Church of St. Nicholas At Otranto.	Walpole, Horace,	1796	['Pencil']	['Reader markings']		['Transcription: Written by Horace Walpole in 1764; Location: Title page']
99725613503681	The victim of magical delusion, or the mystery of the revolution of P----l: A magico-political tale. Founded on historical facts and  translated from the German of Cajetan Tschink. By P. Will. Vol. I.	Tschink, Kajetan,	1795	['Pencil']	['Words']	['v.2']	['Located on full title page. Transcription: "ortugal"; The reader is filling the name of the country "P----l".']
99767613503681	Count Roderic's castle; or, gothic times, a tale. In two volumes. Vol. I.		1795	['Pencil']	['Drawings']	['v.1']	['Location: Opposite full title page and on title page; Content: Scribbles, "IR5"']
99858123503681	The haunted priory: Or, The fortunes of the house of Rayo. A romance founded principally on historical facts. By Stephen Cullen. The third edition.	Cullen, Stephen,	1796	['Ink']	['Numbers']		['Transcription of marginalia on back free endpaper: 4 11 10/ 4 11 10/ 9.3-9']
99863653503681	Plain sense, a novel, in three volumes. Vol. I.	Jacson, Frances,	1795	['Pencil']	['Numbers']	['v.1']	['Reads: "June 1814" on front free endpaper.']
99866503503681	The monk: A romance. In three volumes. Vol. I.	Lewis, M. G.	1796	['Pencil']	['Reader markings']	['v.2']	['Transcription, on p.279: "her" replaces the "him" in "himself"']
99871943503681		Sherwood,	1795	['Pencil']	['Reader markings']	['v.1']	['On title page: "1 Js"']
99888473503681	Eloise de Montblanc. A novel. In four volumes. Vol. I.		1796	['Pencil']	['Reader markings']	['v.4']	['Transcription, p. 163: Crossed out "Louisa" and replaced with "Eloise"']
99895513503681	Matilda and Elizabeth: a novel. By the authors of Honoria Somerville, Rainsford Park, The Benevolent Quixote &c &c. In four volumes. Vol. I.	Purbeck, Jane,	1796	['Ink']	['Numbers', 'Words']	['v.1']	['On front pastedown endpaper: "2000" and "ZX"']
991076393503681	Agatha; or, A narrative of recent events. A novel. In three volumes. Vol. I.		1796	['Ink']	['Numbers']	['v.3']	['Transcription on p. 220: 36-15']
991077423503681			1796	['Pencil']	['Words']	['v.1']	['Transcription: Block p 176 BM Block P 160']
991983723503681	Nature and art. In two volumes. By Mrs. Inchbald. Vol. I.	Inchbald,	1796	['Ink']	['Reader markings']	['v.2']	['Blue ink. Marks around paragraphs. Located on p. 198, 199, 201, 202, 203.']
993696543503681	The works of Laurence Sterne. In ten volumes complete. Containing, I. The life and opinions of Tristram Shandy, Gent. II. A sentimental journey through France and Italy. III. Sermons.----IV. Letters. With a life of the author, written by himself. Volume the first.	Sterne, Laurence,	1793	['Ink']	['Reader markings']	['v.7']	['On p. 255, "deeling" corrected to "dealing".']
995691653503681	Vaurien: or, sketches of the times: exhibiting views of the philosophies, religions, and manners of our age. In two volumes. Vol. I.	Disraeli, Isaac,	1797	['Pencil']	['Words']	['v.1']	['Transcription: Disraeli, Isaac']
995731843503681	Women as they are. A novel, in four volumes, By Mrs. Parsons. Author of Mysterious Warnings, &c. Vol. I.	Parsons,	1796	['Pencil']	['Words']	['v.1']	['Located on front free endpaper. Reads: "Blakey p. 179 Block p. 187"']
99595963503681	The children of the abbey, a tale. In four volumes. By Regina Maria Roche. Second edition. Vol. I.	Roche, Regina Maria,	1797	['Pencil']	['Words']	['v.4']	['Located on back free endpaper. Reads: "S[?] 248"']
99596043503681	The travels of true godliness, from the beginning of the world, to this present day. In an apt and pleasant allegory. Shewing what true godliness is: Also, the troubles, oppositions, reproaches, and persecution he hath met with in every age. Together with the danger and sad declining state he is in at this present time, by errors, heresies, and ungodliness, or open profaneness. By Benjamin Kreach, Author of a book, called, War with the Devil; and Sion in Distress.	Keach, Benjamin,	1797	['Ink']	['Numbers']		['Reads: "$10.55". Other marginalia covered by UPenn bookplate, unreadable.']
99596173503681	The posthumous daughter: a novel. In two volumes. Vol. I.		1797	['Pencil']	['Words']	['v.2']	['On front paste-down endpaper. Reads: "what you Please", looks like child\'s script.']
99598083503681	Elizabeth. A novel. In three volumes. Vol. I.	Carver,	1797	['Pencil']	['Words']	['v.1']	['Located on front free endpaper. Transcription: Blakey p 181 attributed to Mrs. Carver in Minerva cat of 1814 not in Block']
99734383503681	Clara Lennox; or, The distressed widow. A novel. Founded on facts. Interspersed with an historical description of The Isle of Man. By Mrs. Lee. Dedicated, by permission, to H. R. H. the Duchess of York. In two volumes. Vol. I.	Lee, Margaret.	1797	['Pencil']	['Words']	['v.1']	['Transcription of name inserted between "Mrs." and "Lee" in full title page: "Harriet"']
99860963503681	The M=magnanimous Amazon; or, Adventures of Theresia, Baroness Van Hoog. With anecdotes of other eccentric persons.		1796	['Ink']	['Words']		['Located on back pastedown endpaper.Transcription: "T.H. No. 2344."']
99862873503681	Hubert de Sevrac, a romance, of the eighteenth century; by Mary Robinson, Author of Poems, Angelina, The Sicilian lover, The widow, &c. &c. &c. In three volumes. Vol. I. 	Robinson, Mary,	1796	['Pencil']	['Drawings']	['v.3']	['Feint scribble on back free endpaper.']
99866423503681	The history of Pamela; or, virtue rewarded. Abridged from the works of S. Richardson, Esq.	Richardson, Samuel,	1796	['Ink']	['Words']		['Located on last page of table of contents. Reads: "Sweet solitude when life\'s gay ours are past; how\'er we rang\'d tis here, we\'re fixt at last," Line from "A poem, on the prospect of peace" by Thomas Tickell.']
999924323503681	Camilla or, a picture of youth. By the authoress of Evelina and Cecilia. Five volumes in three. Vol. II.	Burney, Fanny,	1797	['Pencil']	['Drawings']	['v.3']	['Description: Jagged line running down the page']
991076403503681	Hermsprong; or, Man as he is not. A novel. In three volumes. By the author of Man as he is. Vol. I.	Bage, Robert,	1796	['Pencil']	['Words']	['v.1']	['Location: front free endpaper; Transcription: "The deserted [illegible]"']
9912893833503681	The letters of Charlotte, during her connexion with Werter. Vol. I.	James, William.	1797	['Ink']	['Words']		['On p. 215: "no confidence no no happiness"']
9948142603503681	Obedience Rewarded, and Prejudice Conquered; or, the History of Mortimer Lascells. By Mrs. Pilkington. Written For the Instruction and Amusement of Young People.	Pilkington,	1797	['Ink']	['Reader markings']		['Scribblings and writings on verso of the back free endpaper, back free endpaper, and back paste-down endpaper.']
9948142653503681	Disobedience. A novel. In four volumes. By the author of Plain Sense. Vol. I.	Jacson, Frances,	1797	['Pencil']	['Numbers']	['v.2']	['Located on p. 33. Reads: "13. 10. 615"']
99551923503681	Deloraine. A domestic tale. In two volumes. Vol. I.	Martin,	1798	['Pencil']	['Drawings']	['v.2']	['Pencil scribbles on last page of text.']
995543273503681	The man of real sensiblity: or The history of Sir George Ellison. Founded on fact.	Scott, Sarah,	1797	['Pencil']	['Numbers']		['Located on back free endpaper. Addition. (2000 + 500 + 4600 = 7100)']
995819063503681	The adventures of Telemachus Son of Ulysses from the French of Fenelon by the celebrated Jno. Hawkesworth L.L.D. Corrected & revised by G. Gregory. D.D. With a life of the author and a complete index historical and geographical. Embellished with engravings. In two volumes. Vol. 1.	Fénelon, François de Salignac de La Mothe-,	1797	['Ink']	['Numbers']	['v.1']	['Located on full title page, by publication info as date. Transcription: "1799"']
99596233503681	The old English baron: a gothic story. Embellished with elegant engravings. The sixth edition.	Reeve, Clara,	1797	['Pencil']	['Numbers']		['On title page by publishing info: "1797"']
99597643503681	All's well that end's well; or, Alvaro and Ximenes. A Spanish tale. Translated from the German of Dr. C.F Bahrdt. In two volumes.	Bahrdt, Karl Friedrich,	1797	['Pencil']	['Words']	['v.1']	['Unintelligble writing on the title page of vol.1']
9972511353503681	The Letters of Charlotte, During her Connexion with Werter. Vol. I.	James, William.	1797	['Pencil']	['Reader markings']		['Transcription of writing on the recto of first page: [illegible]']
99735943503681	The adventures of Telemachus, the son of Ulysses. By the Archbishop of Cambray. In French and English. The original carefully compared with the best French editions, and revised and corrected by Joseph Nancrede, French instructor in the University of Cambridge. Vol. I.	Fénelon, François de Salignac de La Mothe-,	1797	['Ink']	['Numbers']	['v.1']	['Located on p. 16. Reads: "8".']
99745313503681	Melbourne. A novel. in three volumes. By the author of Deloraine. Vol. I.	Martin,	1798	['Ink']	['Reader markings']	['v.3']	['On p. 9, "sacred retirement" underlined.']
99746073503681	Geraldina. A Novel, Founded on A Recent Event. In Two Volumes. Vol. I.		1798	['Pencil']	['Words']	['v.2']	["Reader's comments on front paste-down and free endpaper."]
99869113503681	The Italian, or The confessional of the Black Penitents. A romance. By Ann Radcliffe, author of The mysteries of Udolpho, &c &c. In three volumes. Vol. I.	Radcliffe, Ann Ward,	1797	['Ink']	['Editorial markings']	['v.3']	['Located p. 392']
